credit.policy,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,purpose,not.fully.paid
1.0,0.003435792349726776,0.33733923220872497,0.4571667172772216,0.4352469959946595,0.07500000000000007,0.4570757689255111,0.004467602428109617,0.07970149253731343,0.030303030303030304,0.0,0.0,major_purchase,0
1.0,0.006236338797814207,0.1708871028805694,0.4948676411690851,0.09145527369826435,0.04583333333333339,0.05429242310744889,0.0004894981525793074,0.12597014925373134,0.09090909090909091,0.0,0.0,major_purchase,0
1.0,0.0009767759562841535,0.08389671920127209,0.5209850175558715,0.37316421895861146,0.12083333333333335,0.24747055349158997,0.010295198031405738,0.04417910447761194,0.15151515151515152,0.0,0.0,major_purchase,0
1.0,0.004002732240437159,0.5567406189492358,0.5471023925101683,0.5040053404539385,0.05833333333333335,0.21310587408529003,0.0002882324147167495,0.007164179104477612,0.0,0.0,0.0,major_purchase,1
1.0,0.0018442622950819668,0.15429381158934308,0.4629025566029279,0.012683578104138851,0.08750000000000002,0.7302607719552064,0.00041247052450845193,0.010895522388059702,0.06060606060606061,0.07692307692307693,0.0,major_purchase,0
1.0,0.00162568306010929,0.49434811297283854,0.5306026533881087,0.26568758344459276,0.13333333333333341,0.32816467182766984,0.0,0.0,0.0,0.0,0.0,major_purchase,0
1.0,0.002486338797814208,0.2260971151037892,0.33386580834387414,0.7086114819759679,0.13333333333333341,0.3265587118594378,0.013520419361598332,0.07164179104477612,0.0,0.0,0.0,major_purchase,0
1.0,0.003135245901639344,0.29989074821248934,0.3746345243268707,0.18558077436582107,0.05833333333333335,0.06706851462810412,0.005261898076711235,0.05895522388059701,0.06060606060606061,0.0,0.0,major_purchase,0
1.0,0.002185792349726776,0.05205144569320801,0.3636099343178858,0.6224966622162883,0.09583333333333333,0.18762289297973514,0.0004944676769709755,0.021194029850746268,0.06060606060606061,0.07692307692307693,0.0,major_purchase,0
1.0,0.00162568306010929,0.051229353034711794,0.41791864716782956,0.6328437917222964,0.10833333333333339,0.11517333870225487,0.004076666509298394,0.04567164179104478,0.0,0.0,0.0,major_purchase,0
1.0,0.00455601092896175,0.5924800155764924,0.4948676411690851,0.6695594125500667,0.07083333333333341,0.25090678280327544,0.008850722941560878,0.0737313432835821,0.0,0.0,0.0,major_purchase,0
1.0,0.0014139344262295078,0.25450257985656644,0.4948676411690851,0.3197596795727637,0.12083333333333335,0.7405098029404777,0.014284069609784662,0.02044776119402985,0.030303030303030304,0.0,0.0,major_purchase,0
1.0,0.001195355191256831,0.320778391943492,0.3636099343178858,0.0,0.14583333333333337,0.20789664591867926,0.004164461440217864,0.018059701492537314,0.0,0.0,0.0,major_purchase,1
1.0,0.002185792349726776,0.22455028286477657,0.5497308879868077,0.44325767690253665,0.09583333333333333,0.3239815398756737,0.010495635515203017,0.03134328358208955,0.09090909090909091,0.23076923076923078,0.0,major_purchase,0
1.0,0.0015846994535519124,0.18057914264389327,0.4177387794587526,0.024032042723631505,0.10833333333333339,0.1482207968724087,0.0011164864799947654,0.007761194029850747,0.09090909090909091,0.0,0.0,major_purchase,0
1.0,0.0027868852459016396,0.017999502417601444,0.4294374690565472,0.6852469959946595,0.09999999999999998,0.182179810280121,0.0019116103826616606,0.06895522388059702,0.0,0.0,0.0,major_purchase,0
1.0,0.002568306010928963,0.3308706610273995,0.3636099343178858,0.09012016021361816,0.08750000000000002,0.2857248535389091,0.0030786203606383853,0.02402985074626866,0.09090909090909091,0.07692307692307693,0.0,major_purchase,1
1.0,0.0068852459016393456,0.934859973822839,0.4536574798369868,0.2136181575433912,0.04583333333333339,0.28526668963068436,0.010522139645291913,0.08074626865671643,0.0,0.23076923076923078,0.0,major_purchase,1
1.0,0.0023565573770491805,0.2254264605665949,0.33922962105972054,0.19993324432576767,0.08333333333333337,0.24575005254630172,0.003843927116955272,0.04940298507462687,0.0,0.0,0.0,major_purchase,0
1.0,0.005157103825136614,0.4238644845154521,0.5169495679024845,0.5697596795727636,0.04583333333333339,0.42300460083018815,0.0021112196123936624,0.08641791044776119,0.0,0.0,0.0,major_purchase,0
1.0,0.0036475409836065576,0.30334137397644056,0.5680428870673406,0.04005340453938584,0.05833333333333335,0.28354857497484165,0.0033130162611120636,0.11940298507462686,0.09090909090909091,0.0,0.0,major_purchase,0
1.0,0.0036475409836065576,0.11116639804428484,0.4824033502679228,0.4509345794392523,0.05833333333333335,0.19077038355933462,0.0005160022826682039,0.046417910447761196,0.0,0.0,0.0,major_purchase,0
1.0,0.0027868852459016396,0.15777688837928758,0.44377432200422895,0.7266355140186915,0.125,0.24580493674538434,1.0767302848614207e-05,0.0028358208955223878,0.030303030303030304,0.0,0.0,major_purchase,0
1.0,0.0013661202185792356,0.25423215463995585,0.46656779933817005,0.07476635514018692,0.13750000000000007,0.20628829966100173,0.0017028903582116007,0.010895522388059702,0.030303030303030304,0.0,0.0,major_purchase,0
1.0,0.0011475409836065572,0.1854792475688773,0.43534548075645363,0.3177570093457944,0.1708333333333334,0.36945192147753225,0.0007636502481863307,0.0056716417910447755,0.0,0.0,0.0,major_purchase,0
1.0,0.0027868852459016396,0.6181595941458349,0.6842078089732277,0.15053404539385845,0.12083333333333335,0.3024478361891116,0.002092998022957546,0.05895522388059701,0.0,0.0,0.0,major_purchase,0
1.0,0.003435792349726776,0.18145532034571157,0.46875026478229853,0.02002670226969292,0.05833333333333335,0.06437441537783836,0.00035117972367787876,0.011940298507462687,0.06060606060606061,0.07692307692307693,0.0,major_purchase,0
