credit.policy,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,purpose,not.fully.paid
1.0,0.0032172131147540986,0.22991551916233086,0.5063336772434166,0.4769692923898531,0.07916666666666672,0.14781751716326658,0.027848386436842728,0.11447761194029851,0.0,0.0,0.0,credit_card,0
1.0,0.0056420765027322415,0.09437840059709889,0.5375031770634828,0.49966622162883845,0.04583333333333339,0.22261277518095307,0.003925924269417795,0.05895522388059701,0.0,0.07692307692307693,0.0,credit_card,0
1.0,0.001284153005464481,0.11840297684078445,0.6242025141788705,0.5667556742323098,0.09583333333333333,0.340248744907097,0.04208110429458015,0.07611940298507462,0.0,0.0,0.0,credit_card,0
1.0,0.0020081967213114752,0.49856674635196385,0.5816959725529649,0.23598130841121495,0.15416666666666667,0.3626367333426894,0.006283135339199029,0.07865671641791046,0.030303030303030304,0.0,0.0,credit_card,0
1.0,0.005157103825136614,0.3503953616666847,0.5680428870673406,0.2650200267022697,0.04166666666666674,0.10085333028078666,0.017527512529413373,0.08611940298507463,0.0,0.0,0.0,credit_card,0
1.0,0.001284153005464481,0.5075124125174425,0.6000079730659875,0.23531375166889185,0.14166666666666672,0.3127589104136134,0.014023169579222087,0.05164179104477612,0.030303030303030304,0.0,0.0,credit_card,0
1.0,0.0029234972677595634,0.2809285320237542,0.3223997725560406,0.2136181575433912,0.06666666666666665,0.4175591318411285,0.007327563715514606,0.04014925373134328,0.030303030303030304,0.07692307692307693,0.0,credit_card,0
1.0,0.0018442622950819668,0.15428299458067868,0.5268327257352421,0.5190253671562083,0.12083333333333335,0.26293119910472895,0.05469210069250322,0.034328358208955224,0.0,0.0,0.0,credit_card,0
1.0,0.0009767759562841535,0.15112442805066686,0.5447622185407328,0.01034712950600801,0.14583333333333337,0.19248849821517736,0.00017890287810005143,0.0008955223880597015,0.0,0.0,0.0,credit_card,0
1.0,0.003565573770491803,0.16069748071868203,0.5360778025011834,0.040387182910547395,0.050000000000000044,0.21826021805281817,0.022516086764582863,0.02402985074626866,0.09090909090909091,0.0,0.2,credit_card,0
