credit.policy,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,purpose,not.fully.paid
1.0,0.0007786885245901643,0.0834532218460307,0.5680428870673406,0.21695594125500667,0.11250000000000004,0.2408247905328859,0.002502155531204886,0.007164179104477612,0.0,0.07692307692307693,0.0,small_business,0
1.0,0.0018442622950819668,0.08578969571754629,0.36945764249725666,0.4853137516688918,0.1166666666666667,0.13063637060483935,0.0030314098789175382,0.011641791044776119,0.030303030303030304,0.0,0.0,small_business,0
1.0,0.0029234972677595634,0.3334991941328545,0.3824633457601898,0.3571428571428571,0.08333333333333337,0.06872697250597326,0.0029270498666925083,0.08119402985074627,0.0,0.0,0.0,small_business,0
1.0,0.003135245901639344,0.8631756574037016,0.4629025566029279,0.13518024032042722,0.125,0.14609701621797835,0.0020060313461033544,0.03477611940298508,0.0,0.0,0.0,small_business,0
1.0,0.003135245901639344,0.41431306586476574,0.4948676411690851,0.5714285714285714,0.11250000000000004,0.7920508561545024,0.014257565479695766,0.01208955223880597,0.06060606060606061,0.07692307692307693,0.0,small_business,0
1.0,0.006154371584699455,0.22683267169297003,0.676356584832883,0.21528704939919893,0.054166666666666696,0.3471188172410224,0.046722640076398154,0.11238805970149253,0.0,0.0,0.0,small_business,1
1.0,0.002486338797814208,0.6775233376961936,0.56219517888797,0.09546061415220293,0.10416666666666674,0.11517333870225487,0.008527703856102452,0.06343283582089553,0.0,0.0,0.0,small_business,1
1.0,0.0037841530054644823,0.09636873019135289,0.29628239659900113,0.4085447263017356,0.050000000000000044,0.06362751273752768,0.0023746044051520714,0.08223880597014925,0.09090909090909091,0.0,0.0,small_business,1
1.0,0.006154371584699455,0.06274946726232329,0.56219517888797,0.5637516688918558,0.07500000000000007,0.22341456202034635,4.224095732917881e-05,0.0,0.0,0.0,0.0,small_business,1
1.0,0.00659153005464481,0.7399050266639264,0.5560985584266003,0.05106809078771695,0.04583333333333339,0.19615142319152967,0.0037842928242552546,0.08417910447761194,0.030303030303030304,0.0,0.0,small_business,0
1.0,0.003565573770491803,0.2184170389520482,0.46875026478229853,0.6134846461949265,0.07916666666666672,0.18212253979159293,9.35927093764158e-05,0.003582089552238806,0.030303030303030304,0.0,0.0,small_business,0
1.0,0.0042144808743169405,0.16313130766817743,0.23819993593255528,0.0,0.04166666666666674,0.1186095680139403,0.0007247223071182639,0.08164179104477612,0.06060606060606061,0.07692307692307693,0.0,small_business,1
1.0,0.004433060109289617,0.29059893776974915,0.5447622185407328,0.21295060080106806,0.04583333333333339,0.4038142145943867,0.000990591862072507,0.01791044776119403,0.09090909090909091,0.3076923076923077,0.0,small_business,0
1.0,0.005724043715846995,0.1930619706426385,0.7927455080242112,0.08010680907877168,0.07083333333333341,0.14781513087382106,0.022054749250223007,0.09014925373134328,0.09090909090909091,0.07692307692307693,0.0,small_business,0
1.0,0.002486338797814208,0.08113838199184399,0.5169495679024845,0.6008010680907877,0.09999999999999998,0.20113634198291905,0.04615031651729105,0.014925373134328358,0.06060606060606061,0.0,0.0,small_business,0
1.0,0.002056010928961749,0.8431209233398597,0.487519930009491,0.298064085447263,0.17500000000000004,0.5451005097931866,0.00015322700207643294,0.0007462686567164179,0.0,0.0,0.0,small_business,0
1.0,0.0033538251366120224,0.4207275520027692,0.4590092629337532,0.5470627503337784,0.06666666666666665,0.31275652412416793,0.006901012871896428,0.059552238805970145,0.06060606060606061,0.0,0.0,small_business,0
1.0,0.002056010928961749,0.8431209233398597,0.8284805202432346,0.12783711615487317,0.14166666666666672,0.19936095683854824,0.12326822428126183,0.009850746268656715,0.15151515151515152,0.0,0.0,small_business,1
1.0,0.002704918032786885,0.4347896632665203,0.5560985584266003,0.2162883845126836,0.08333333333333337,0.3110407957577707,0.0021518040615922853,0.035522388059701496,0.030303030303030304,0.0,0.0,small_business,0
